SID20133932,Sem_5,81,53,90,70,76,94,81
SID20133932,Sem_6,91,49,55,67,100,67,98
SID20133932,Sem_7,42,71,90,81,68,64,57
SID20133932,Sem_8,87,93,94,48,99,46,28
SID20133955,Sem_1,52,54,71,81,87,59,23
SID20133955,Sem_2,57,90,61,100,40,91,55
SID20133955,Sem_3,88,92,43,100,100,51,63
SID20133955,Sem_4,89,82,75,45,86,68,42
SID20133955,Sem_5,64,88,88,49,75,56,51
SID20133955,Sem_6,42,42,77,93,43,,71
SID20133955,Sem_7,62,100,45,95,98,56,92
SID20133955,Sem_8,51,89,56,77,41,92,52
SID20134007,Sem_1,94,71,78,71,75,45,86
SID20134007,Sem_2,49,57,42,94,73,68,64
SID20134007,Sem_3,82,98,52,78,90,58,92
SID20134007,Sem_4,92,64,72,98,69,54,55
SID20134007,Sem_5,62,99,96,44,86,63,51
SID20134007,Sem_6,90,82,70,98,95,45,99
SID20134007,Sem_7,51,79,68,,54,81,
SID20134007,Sem_8,70,58,57,88,90,82,99
SID20134016,Sem_1,47,93,52,91,94,61,61
SID20134016,Sem_2,56,97,89,93,84,71,99
SID20134016,Sem_3,67,46,68,40,64,70,50
SID20134016,Sem_4,65,43,52,53,71,88,66
SID20134016,Sem_5,99,66,88,67,57,45,45
SID20134016,Sem_6,,77,87,57,91,89,76
SID20134016,Sem_7,45,99,84,47,78,48,64
SID20134016,Sem_8,90,47,46,61,47,67,57
SID20134062,Sem_1,66,49,89,40,95,49,98
SID20134062,Sem_2,66,69,93,62,21,80,61
SID20134062,Sem_3,48,57,51,45,71,77,69
SID20134062,Sem_4,63,100,61,78,40,53,48
SID20134062,Sem_5,42,90,72,61,89,80,78
SID20134062,Sem_6,82,77,95,47,64,66,63
SID20134062,Sem_7,67,95,81,51,86,57,89
SID20134062,Sem_8,91,48,96,80,76,88,54
SID20134063,Sem_1,76,42,45,86,44,91,85
SID20134063,Sem_2,57,51,94,72,54,96,
SID20134063,Sem_3,72,43,72,91,90,53,86
SID20134063,Sem_4,67,93,69,42,76,58,65
SID20134063,Sem_5,51,59,82,79,70,77,87
SID20134063,Sem_6,90,52,51,46,58,86,96
SID20134063,Sem_7,65,64,83,90,54,99,49
SID20134063,Sem_8,61,78,83,50,60,67,46
SID20134101,Sem_1,92,61,70,81,85,83,81
SID20134101,Sem_2,94,100,64,,69,68,77
SID20134101,Sem_3,88,92,76,81,55,53,94
SID20134101,Sem_4,90,83,52,79,44,86,82
SID20134101,Sem_5,53,77,47,69,92,56,99
SID20134101,Sem_6,95,55,90,52,54,74,55
SID20134101,Sem_7,99,92,41,63,88,48,84
SID20134101,Sem_8,55,57,95,44,65,86,82
SID20134103,Sem_1,61,61,43,24,43,,72
SID20134103,Sem_2,73,97,44,89,76,65,90
SID20134103,Sem_3,67,44,42,,67,89,
SID20134103,Sem_4,81,91,97,98,59,84,60
SID20134103,Sem_5,65,75,89,63,56,93,45
SID20134103,Sem_6,96,78,44,80,80,92,61
SID20134103,Sem_7,91,41,70,57,95,75,53
SID20134103,Sem_8,91,53,94,84,80,80,67
SID20134138,Sem_1,59,61,40,57,44,99,80
SID20134138,Sem_2,89,82,67,81,56,60,64
SID20134138,Sem_3,59,49,48,73,73,41,69
SID20134138,Sem_4,47,83,69,64,77,70,78
SID20134138,Sem_5,72,59,98,86,58,42,94
SID20134138,Sem_6,48,40,94,80,75,75,59
SID20134138,Sem_7,64,82,76,65,85,45,80
SID20134138,Sem_8,62,82,48,86,90,51,47
SID20134143,Sem_1,59,56,81,97,54,84,98
SID20134143,Sem_2,57,79,53,61,92,51,80
SID20134143,Sem_3,74,41,61,44,43,53,68
SID20134143,Sem_4,68,64,41,69,80,70,98
SID20134143,Sem_5,86,91,76,88,53,91,96
SID20134143,Sem_6,48,98,58,47,97,42,66
SID20134143,Sem_7,84,95,89,46,59,85,85
SID20134143,Sem_8,66,61,65,50,42,,48
SID20134156,Sem_1,95,96,75,56,77,64,59
SID20134156,Sem_2,80,54,42,44,42,58,98
SID20134156,Sem_3,55,85,85,51,83,64,49
SID20134156,Sem_4,74,61,57,92,86,23,100
SID20134156,Sem_5,93,98,93,82,75,57,46
SID20134156,Sem_6,82,100,44,79,45,57,58
SID20134156,Sem_7,74,64,86,72,73,48,78
SID20134156,Sem_8,86,65,62,100,93,83,92
SID20134161,Sem_1,64,49,76,92,94,66,64
SID20134161,Sem_2,78,88,47,63,89,96,95
SID20134161,Sem_3,77,66,48,57,61,81,69
SID20134161,Sem_4,79,57,44,43,91,92,71
SID20134161,Sem_5,53,86,68,60,80,80,84
SID20134161,Sem_6,83,59,70,73,53,40,71
SID20134161,Sem_7,86,80,96,76,54,52,87
SID20134161,Sem_8,92,74,93,81,54,60,62
SID20134168,Sem_1,78,,85,85,86,88,57
SID20134168,Sem_2,41,100,87,79,46,83,87
SID20134168,Sem_3,91,58,76,59,41,42,93
SID20134168,Sem_4,84,58,78,55,40,75,67
SID20134168,Sem_5,57,60,40,50,58,73,78
SID20134168,Sem_6,58,71,60,65,60,72,54
SID20134168,Sem_7,79,93,26,90,92,72,81
SID20134168,Sem_8,76,69,51,81,75,74,43
SID20134173,Sem_1,92,53,53,56,85,,61
SID20134173,Sem_2,53,83,50,46,67,43,81
SID20134173,Sem_3,40,47,74,77,57,69,67
SID20134173,Sem_4,77,69,57,55,90,72,85
SID20134173,Sem_5,97,97,40,47,65,49,71
SID20134173,Sem_6,47,70,41,77,45,67,92
SID20134173,Sem_7,90,91,94,49,88,20,43
SID20134173,Sem_8,57,65,57,83,45,89,83
SID20134176,Sem_1,89,64,77,57,46,89,57
SID20134176,Sem_2,55,49,28,83,61,92,89
SID20134176,Sem_3,79,75,48,49,51,71,60
SID20134176,Sem_4,41,42,67,60,46,43,46
SID20134176,Sem_5,89,92,51,96,43,56,84
SID20134176,Sem_6,51,79,85,69,46,52,81
SID20134176,Sem_7,80,48,76,71,45,60,51
SID20134176,Sem_8,45,80,90,70,69,87,41
SID20134178,Sem_1,99,59,81,91,60,93,21
SID20134178,Sem_2,60,72,47,61,96,51,98
SID20134178,Sem_3,43,92,94,89,44,53,59
SID20134178,Sem_4,42,50,41,69,79,81,52
SID20134178,Sem_5,53,75,100,54,45,81,68
SID20134178,Sem_6,52,54,50,86,70,49,87
SID20134178,Sem_7,45,76,58,61,63,64,92
SID20134178,Sem_8,83,86,63,90,92,62,73
SID20134198,Sem_1,71,72,52,,46,61,77
SID20134198,Sem_2,43,67,91,63,80,56,74
SID20134198,Sem_3,76,73,67,90,65,,82
SID20134198,Sem_4,76,,96,69,86,21,73
SID20134198,Sem_5,76,86,51,56,68,70,44
SID20134198,Sem_6,78,56,43,58,82,44,45
SID20134198,Sem_7,25,78,76,54,73,42,74
SID20134198,Sem_8,69,45,59,71,75,89,97
SID20134214,Sem_1,96,81,97,40,46,53,75
SID20134214,Sem_2,89,68,98,,80,79,49
SID20134214,Sem_3,96,98,74,52,63,51,76
SID20134214,Sem_4,69,93,42,78,62,50,88
SID20134214,Sem_5,100,50,52,59,55,87,90
SID20134214,Sem_6,95,43,41,63,56,70,52
SID20134214,Sem_7,77,82,41,56,47,86,77
SID20134214,Sem_8,43,82,,95,97,55,
SID20134227,Sem_1,72,42,77,89,97,,77
SID20134227,Sem_2,41,42,93,44,50,63,75
SID20134227,Sem_3,95,95,94,83,72,53,42
SID20134227,Sem_4,80,52,81,54,55,59,59
SID20134227,Sem_5,78,70,51,74,51,78,92
SID20134227,Sem_6,55,85,80,77,81,53,53
SID20134227,Sem_7,93,48,73,66,98,94,95
SID20134227,Sem_8,,76,52,81,99,83,80
SID20134240,Sem_1,47,47,46,58,84,40,50
SID20134240,Sem_2,82,84,47,91,61,40,46
SID20134240,Sem_3,40,44,54,49,100,42,66
SID20134240,Sem_4,93,80,58,53,80,47,40
SID20134240,Sem_5,43,47,90,40,94,60,67
SID20134240,Sem_6,62,64,78,63,51,43,51
SID20134240,Sem_7,47,66,43,71,45,64,96
SID20134240,Sem_8,98,59,85,64,,41,55
SID20134249,Sem_1,92,42,69,41,75,56,52
SID20134249,Sem_2,75,54,60,70,77,69,21
SID20134249,Sem_3,92,42,48,41,91,29,43
SID20134249,Sem_4,68,77,79,97,94,94,90
SID20134249,Sem_5,49,66,95,63,67,61,69
SID20134249,Sem_6,94,65,87,85,71,64,97
SID20134249,Sem_7,65,95,52,74,58,76,79
SID20134249,Sem_8,42,100,55,55,46,61,60
SID20134260,Sem_1,51,48,54,55,79,72,54
SID20134260,Sem_2,93,57,55,84,86,64,52
SID20134260,Sem_3,21,46,96,74,77,84,81
SID20134260,Sem_4,53,57,70,72,45,83,45
SID20134260,Sem_5,78,53,76,89,55,40,48
SID20134260,Sem_6,92,68,94,50,44,88,79
SID20134260,Sem_7,84,98,47,48,51,52,
SID20134260,Sem_8,64,86,84,88,53,56,66
SID20134273,Sem_1,41,86,86,72,48,76,88
SID20134273,Sem_2,57,40,51,54,85,72,91
SID20134273,Sem_3,69,61,87,94,84,44,50
SID20134273,Sem_4,76,78,85,70,50,64,21
SID20134273,Sem_5,94,50,46,77,94,52,41
SID20134273,Sem_6,69,55,73,80,72,65,76
SID20134273,Sem_7,43,92,51,56,92,70,45
SID20134273,Sem_8,76,70,68,50,74,,61
SID20134275,Sem_1,71,56,86,62,67,43,40
SID20134275,Sem_2,21,44,73,72,99,58,50
SID20134275,Sem_3,82,99,64,71,,85,71
SID20134275,Sem_4,62,50,82,71,44,50,
SID20134275,Sem_5,58,99,41,65,95,69,55
SID20134275,Sem_6,77,82,80,45,,62,78
SID20134275,Sem_7,94,100,50,54,53,53,65
SID20134275,Sem_8,80,83,100,99,100,64,86
SID20134333,Sem_1,93,45,86,53,98,90,42
SID20134333,Sem_2,75,68,,82,91,97,68
SID20134333,Sem_3,94,96,93,49,90,52,47
SID20134333,Sem_4,85,89,68,47,58,80,
SID20134333,Sem_5,56,75,67,93,68,56,83
SID20134333,Sem_6,82,86,89,45,43,85,56
SID20134333,Sem_7,45,92,67,79,97,45,63
SID20134333,Sem_8,81,91,80,97,40,94,53
SID20134351,Sem_1,89,69,66,72,59,78,88
SID20134351,Sem_2,79,26,48,55,80,82,48
SID20134351,Sem_3,97,49,44,65,40,78,90
SID20134351,Sem_4,60,85,84,64,77,42,53
SID20134351,Sem_5,76,100,58,78,58,68,52
SID20134351,Sem_6,100,57,50,55,48,95,80
SID20134351,Sem_7,46,63,91,85,69,,46
SID20134351,Sem_8,77,74,,51,72,90,88
SID20134363,Sem_1,51,86,75,79,70,53,97
SID20134363,Sem_2,42,100,88,81,76,89,48
SID20134363,Sem_3,72,87,71,100,76,57,47
SID20134363,Sem_4,97,51,61,42,93,49,76
SID20134363,Sem_5,,94,62,100,87,53,85
SID20134363,Sem_6,71,70,63,21,53,46,44
SID20134363,Sem_7,66,90,71,79,47,40,22
SID20134363,Sem_8,82,48,93,84,48,96,71
SID20134382,Sem_1,82,24,74,49,53,53,67
SID20134382,Sem_2,60,47,85,65,75,40,86
SID20134382,Sem_3,67,44,40,66,100,55,89
SID20134382,Sem_4,60,47,67,93,91,48,89
SID20134382,Sem_5,40,88,46,78,47,70,98
SID20134382,Sem_6,59,81,66,98,84,66,
SID20134382,Sem_7,42,60,94,64,52,92,61
SID20134382,Sem_8,78,45,80,59,80,68,91
SID20134384,Sem_1,97,47,68,81,53,80,85
SID20134384,Sem_2,65,77,,54,45,62,
SID20134384,Sem_3,48,62,88,50,57,58,66
SID20134384,Sem_4,60,52,62,65,56,94,48
SID20134384,Sem_5,55,85,94,71,62,61,80
SID20134384,Sem_6,82,48,90,55,87,56,49
SID20134384,Sem_7,74,69,73,69,60,59,41
SID20134384,Sem_8,79,79,66,94,82,93,95
SID20134409,Sem_1,43,68,84,92,59,77,99
SID20134409,Sem_2,80,63,80,68,71,53,49
SID20134409,Sem_3,62,63,64,51,74,46,44
SID20134409,Sem_4,68,66,81,90,54,100,55
SID20134409,Sem_5,80,98,66,76,59,100,70
SID20134409,Sem_6,91,66,63,72,70,42,85
SID20134409,Sem_7,53,90,84,72,83,,49
SID20134409,Sem_8,54,46,20,40,96,75,92
SID20134421,Sem_1,52,59,79,77,53,71,85
SID20134421,Sem_2,,44,87,98,93,70,77
SID20134421,Sem_3,,26,99,51,87,93,61
SID20134421,Sem_4,64,40,47,96,49,82,74
SID20134421,Sem_5,44,51,52,58,52,97,55
SID20134421,Sem_6,67,59,58,44,66,100,40
SID20134421,Sem_7,,42,71,58,86,99,81
SID20134421,Sem_8,63,92,53,41,63,46,75
SID20134424,Sem_1,92,81,50,64,42,49,77
SID20134424,Sem_2,45,90,67,87,66,99,93
SID20134424,Sem_3,41,68,83,54,56,42,51
SID20134424,Sem_4,49,48,91,66,95,28,46
SID20134424,Sem_5,44,58,77,69,97,72,47
SID20134424,Sem_6,41,99,51,78,82,93,40
SID20134424,Sem_7,87,66,99,79,61,80,58
SID20134424,Sem_8,75,47,82,51,69,87,58
SID20134428,Sem_1,73,57,86,45,96,59,50
SID20134428,Sem_2,41,71,50,97,42,97,47
SID20134428,Sem_3,47,93,85,81,86,68,71
SID20134428,Sem_4,49,54,71,58,69,46,47
SID20134428,Sem_5,61,93,62,,,45,79
SID20134428,Sem_6,72,50,62,55,55,83,91
SID20134428,Sem_7,42,66,83,87,67,69,57
SID20134428,Sem_8,45,54,51,80,68,59,100
SID20134445,Sem_1,90,57,81,75,45,71,43
SID20134445,Sem_2,77,58,65,46,47,61,61
SID20134445,Sem_3,85,45,95,100,54,42,90
SID20134445,Sem_4,77,65,73,76,96,95,62
SID20134445,Sem_5,86,54,82,43,98,58,66
SID20134445,Sem_6,77,46,72,45,44,42,62
SID20134445,Sem_7,53,60,76,80,44,89,42
SID20134445,Sem_8,52,51,97,70,95,63,76
SID20134454,Sem_1,57,56,83,47,77,55,76
SID20134454,Sem_2,,84,93,87,69,47,72
SID20134454,Sem_3,48,43,86,90,97,52,52
SID20134454,Sem_4,76,48,72,50,100,96,91
SID20134454,Sem_5,76,70,96,59,91,42,71
SID20134454,Sem_6,59,43,91,77,21,52,67
SID20134454,Sem_7,49,70,92,47,75,55,75
SID20134454,Sem_8,49,92,83,58,48,76,85
SID20134476,Sem_1,67,95,96,45,46,74,46
SID20134476,Sem_2,93,41,73,59,53,65,75
SID20134476,Sem_3,50,68,65,47,83,55,72
SID20134476,Sem_4,50,67,19,46,69,54,59
SID20134476,Sem_5,97,66,87,77,93,79,51
SID20134476,Sem_6,40,68,88,61,79,87,84
SID20134476,Sem_7,67,78,89,97,79,65,62
SID20134476,Sem_8,53,64,41,58,97,43,84
SID20134484,Sem_1,70,81,40,67,92,80,57
SID20134484,Sem_2,75,96,51,89,78,58,44
SID20134484,Sem_3,98,81,89,66,56,53,42
SID20134484,Sem_4,87,93,77,74,95,99,63
SID20134484,Sem_5,90,99,72,85,50,95,66
SID20134484,Sem_6,95,53,65,83,62,86,71
SID20134484,Sem_7,90,70,52,96,80,42,82
SID20134484,Sem_8,66,81,93,63,89,41,82
SID20134491,Sem_1,86,70,69,41,55,66,59
SID20134491,Sem_2,83,89,,82,80,95,93
SID20134491,Sem_3,79,89,69,46,52,74,55
SID20134491,Sem_4,97,86,88,50,78,54,61
SID20134491,Sem_5,90,99,68,81,87,47,40
SID20134491,Sem_6,73,99,98,71,70,100,73
SID20134491,Sem_7,49,52,81,96,53,99,75
SID20134491,Sem_8,73,93,70,68,28,62,58
SID20134504,Sem_1,84,52,59,54,67,60,47
SID20134504,Sem_2,86,57,53,77,97,85,71
SID20134504,Sem_3,46,98,87,70,48,42,81
SID20134504,Sem_4,96,94,51,85,86,48,75
SID20134504,Sem_5,74,84,65,65,77,48,100
SID20134504,Sem_6,60,92,55,88,40,81,72
SID20134504,Sem_7,69,48,77,68,,70,49
SID20134504,Sem_8,71,45,76,58,80,85,61
SID20134538,Sem_1,50,52,72,51,84,73,68
SID20134538,Sem_2,80,88,40,85,64,80,
SID20134538,Sem_3,83,64,42,66,96,72,46
SID20134538,Sem_4,97,93,63,68,71,74,69
SID20134538,Sem_5,44,19,86,47,44,42,75
SID20134538,Sem_6,93,55,77,74,66,79,53
SID20134538,Sem_7,47,60,74,91,72,75,86
SID20134538,Sem_8,59,54,85,41,86,91,47
SID20134541,Sem_1,77,70,76,52,59,61,73
SID20134541,Sem_2,52,92,76,,87,81,46
SID20134541,Sem_3,61,95,61,80,78,44,97
SID20134541,Sem_4,96,81,74,73,47,90,56
SID20134541,Sem_5,69,72,42,67,51,62,100
SID20134541,Sem_6,79,72,76,40,57,72,46
SID20134541,Sem_7,72,88,92,48,55,96,64
SID20134541,Sem_8,49,74,51,73,86,62,52
SID20134563,Sem_1,61,93,81,75,75,93,44
SID20134563,Sem_2,45,40,51,100,29,43,52
SID20134563,Sem_3,80,41,85,87,93,90,54
SID20134563,Sem_4,92,84,66,58,46,77,57
SID20134563,Sem_5,52,77,88,72,63,51,49
SID20134563,Sem_6,79,51,77,56,85,52,83
SID20134563,Sem_7,85,84,100,97,89,60,87
SID20134563,Sem_8,64,71,65,69,80,50,75
SID20134581,Sem_1,43,61,85,75,49,62,65
SID20134581,Sem_2,40,58,60,71,66,100,52
SID20134581,Sem_3,66,49,64,88,85,52,81
SID20134581,Sem_4,50,54,41,64,50,62,100
SID20134581,Sem_5,40,97,97,62,64,53,76
SID20134581,Sem_6,50,62,47,94,68,69,47
SID20134581,Sem_7,41,44,,45,88,73,67
SID20134581,Sem_8,79,97,97,100,47,50,72
SID20134601,Sem_1,96,50,65,87,70,94,65
SID20134601,Sem_2,53,79,63,55,86,93,69
SID20134601,Sem_3,64,49,86,77,79,62,45
SID20134601,Sem_4,99,69,93,40,92,93,84
SID20134601,Sem_5,40,77,52,75,88,86,43
SID20134601,Sem_6,98,56,59,45,100,81,80
SID20134601,Sem_7,49,56,68,84,46,84,49
SID20134601,Sem_8,98,42,48,100,92,100,80
SID20134602,Sem_1,45,64,56,44,81,91,54
SID20134602,Sem_2,54,56,98,50,95,97,40
SID20134602,Sem_3,70,75,80,71,72,81,41
SID20134602,Sem_4,,64,97,67,49,83,47
SID20134602,Sem_5,45,93,52,90,78,52,73
SID20134602,Sem_6,60,83,63,86,47,64,49
SID20134602,Sem_7,82,65,50,98,88,48,88
SID20134602,Sem_8,55,67,55,71,73,98,89
SID20134607,Sem_1,76,69,64,66,40,72,79
SID20134607,Sem_2,49,40,62,63,54,68,25
SID20134607,Sem_3,75,41,84,56,63,93,70
SID20134607,Sem_4,72,,73,54,56,84,55
SID20134607,Sem_5,99,72,46,49,44,51,41
SID20134607,Sem_6,91,44,46,97,84,70,84
SID20134607,Sem_7,73,84,84,66,53,40,99
SID20134607,Sem_8,72,71,56,63,71,46,86
SID20134637,Sem_1,45,84,57,,55,76,53
SID20134637,Sem_2,75,52,95,21,43,73,66
SID20134637,Sem_3,81,74,73,69,69,72,54
SID20134637,Sem_4,51,64,53,76,47,90,
SID20134637,Sem_5,97,96,93,57,85,99,42
SID20134637,Sem_6,52,52,66,54,96,100,77
SID20134637,Sem_7,81,49,44,82,98,94,77
SID20134637,Sem_8,83,40,74,94,59,68,86
SID20134645,Sem_1,91,57,86,54,69,45,25
SID20134645,Sem_2,56,44,96,69,93,89,40
SID20134645,Sem_3,97,97,77,75,46,64,71
SID20134645,Sem_4,50,66,44,43,68,60,84
SID20134645,Sem_5,63,60,100,60,100,62,71
SID20134645,Sem_6,58,71,90,54,51,85,69
SID20134645,Sem_7,50,52,53,88,98,53,59
SID20134645,Sem_8,61,19,81,80,43,84,61
SID20134659,Sem_1,63,48,84,23,98,83,44
SID20134659,Sem_2,45,64,74,64,91,54,66
SID20134659,Sem_3,98,49,74,94,76,72,41
SID20134659,Sem_4,65,92,62,48,95,73,44
SID20134659,Sem_5,40,88,55,,75,47,53
SID20134659,Sem_6,98,63,67,62,97,60,52
SID20134659,Sem_7,79,72,49,75,93,70,42
SID20134659,Sem_8,72,29,74,100,69,84,40
SID20134683,Sem_1,83,48,66,71,59,96,47
SID20134683,Sem_2,82,99,97,50,56,61,97
SID20134683,Sem_3,70,50,93,68,73,65,89
SID20134683,Sem_4,53,65,66,96,41,96,91
SID20134683,Sem_5,86,,40,82,99,43,80
SID20134683,Sem_6,98,95,71,93,53,50,49
SID20134683,Sem_7,79,68,60,74,62,93,47
SID20134683,Sem_8,66,44,98,45,59,77,
SID20134703,Sem_1,51,83,69,48,80,99,61
SID20134703,Sem_2,54,72,72,72,43,64,81
SID20134703,Sem_3,90,72,68,67,88,83,67
SID20134703,Sem_4,,75,47,98,96,91,67
SID20134703,Sem_5,96,54,50,93,50,51,42
SID20134703,Sem_6,99,77,,68,69,43,67
SID20134703,Sem_7,65,59,76,52,64,56,87
SID20134703,Sem_8,75,40,74,45,48,51,52
SID20134704,Sem_1,62,88,46,59,68,96,70
SID20134704,Sem_2,96,82,28,96,92,81,60
SID20134704,Sem_3,79,53,70,50,77,75,79
SID20134704,Sem_4,41,57,87,87,44,48,51
SID20134704,Sem_5,73,43,82,52,40,87,59
SID20134704,Sem_6,40,59,72,52,89,90,100
SID20134704,Sem_7,91,68,62,45,97,42,69
SID20134704,Sem_8,50,98,78,73,79,94,79
SID20134723,Sem_1,91,46,86,88,43,79,80
SID20134723,Sem_2,86,86,61,89,78,72,51
SID20134723,Sem_3,67,57,64,23,95,61,92
SID20134723,Sem_4,45,85,44,86,61,53,67
SID20134723,Sem_5,40,43,88,47,64,95,71
SID20134723,Sem_6,79,91,44,68,75,64,42
SID20134723,Sem_7,88,76,77,93,42,73,91
SID20134723,Sem_8,84,93,88,68,66,72,75
SID20134757,Sem_1,52,75,59,28,47,61,52
SID20134757,Sem_2,40,79,87,48,43,51,92
SID20134757,Sem_3,58,95,59,48,77,99,100
SID20134757,Sem_4,69,42,98,67,,90,50
SID20134757,Sem_5,80,56,84,62,84,63,79
SID20134757,Sem_6,20,63,,41,81,72,94
SID20134757,Sem_7,48,66,70,91,60,87,48
SID20134757,Sem_8,97,50,59,82,66,80,59
SID20134761,Sem_1,76,82,62,76,71,50,90
SID20134761,Sem_2,100,74,92,78,42,86,97
SID20134761,Sem_3,87,82,68,27,42,72,52
SID20134761,Sem_4,72,43,78,99,67,93,77
SID20134761,Sem_5,22,51,82,95,69,,
SID20134761,Sem_6,51,84,79,59,89,64,52
SID20134761,Sem_7,69,64,74,92,40,92,93
SID20134761,Sem_8,77,69,85,91,48,45,93
SID20134792,Sem_1,74,44,54,45,62,72,50
SID20134792,Sem_2,55,90,48,41,49,89,55
SID20134792,Sem_3,51,70,95,73,54,59,50
SID20134792,Sem_4,68,90,54,73,64,72,85
SID20134792,Sem_5,47,70,95,78,62,77,91
SID20134792,Sem_6,88,78,78,86,82,72,44
SID20134792,Sem_7,74,93,46,60,,47,52
SID20134792,Sem_8,88,81,46,75,91,82,59
SID20134805,Sem_1,44,93,95,60,99,67,66
SID20134805,Sem_2,82,85,78,87,69,88,73
SID20134805,Sem_3,100,94,63,100,81,49,62
SID20134805,Sem_4,68,54,61,52,71,79,66
SID20134805,Sem_5,73,88,56,90,67,44,42
SID20134805,Sem_6,46,73,,88,66,68,96
SID20134805,Sem_7,86,84,70,66,63,58,75
SID20134805,Sem_8,80,49,73,27,86,98,54
SID20134816,Sem_1,79,56,77,98,52,71,49
SID20134816,Sem_2,72,80,78,67,52,87,70
SID20134816,Sem_3,44,75,100,62,78,93,60
SID20134816,Sem_4,67,95,41,95,71,53,77
SID20134816,Sem_5,,75,40,82,87,70,71
SID20134816,Sem_6,57,65,92,67,40,81,65
SID20134816,Sem_7,48,92,76,94,89,49,49
SID20134816,Sem_8,43,86,89,80,91,62,
SID20134820,Sem_1,94,78,59,94,50,84,45
SID20134820,Sem_2,67,64,92,59,41,92,71
SID20134820,Sem_3,53,76,53,64,68,49,76
SID20134820,Sem_4,100,83,60,93,95,49,84
SID20134820,Sem_5,90,100,61,44,69,57,47
SID20134820,Sem_6,72,,47,92,62,99,73
SID20134820,Sem_7,71,72,69,78,96,41,75
SID20134820,Sem_8,86,75,64,78,60,48,70
SID20134828,Sem_1,100,77,80,51,91,90,44
SID20134828,Sem_2,42,97,84,75,72,43,100
SID20134828,Sem_3,48,92,40,78,60,82,96
SID20134828,Sem_4,59,86,95,45,73,73,83
SID20134828,Sem_5,53,46,,82,56,41,48
SID20134828,Sem_6,68,70,93,44,75,99,45
SID20134828,Sem_7,74,85,77,70,62,85,40
SID20134828,Sem_8,96,85,52,20,,87,54
SID20134829,Sem_1,63,70,46,57,79,47,46
SID20134829,Sem_2,44,48,68,100,82,94,96
SID20134829,Sem_3,100,77,88,91,63,83,100
SID20134829,Sem_4,85,88,55,49,48,71,64
SID20134829,Sem_5,85,40,67,49,88,80,67
SID20134829,Sem_6,53,60,94,40,69,95,45
SID20134829,Sem_7,67,75,65,68,89,64,40
SID20134829,Sem_8,92,67,24,55,90,81,79
SID20134830,Sem_1,65,87,71,49,59,92,60
SID20134830,Sem_2,79,65,,67,58,65,67
SID20134830,Sem_3,78,82,59,88,81,81,83
SID20134830,Sem_4,84,53,68,56,97,94,44
SID20134830,Sem_5,82,48,97,100,87,49,63
SID20134830,Sem_6,58,82,44,45,95,93,95
SID20134830,Sem_7,84,82,81,87,74,72,88
SID20134830,Sem_8,50,99,53,95,89,87,86
SID20134852,Sem_1,98,43,79,43,55,54,83
SID20134852,Sem_2,66,62,55,99,83,98,51
SID20134852,Sem_3,90,54,99,58,80,72,56
SID20134852,Sem_4,49,87,58,77,84,44,83
SID20134852,Sem_5,46,41,47,56,52,58,43
SID20134852,Sem_6,40,68,58,22,75,58,46
SID20134852,Sem_7,85,52,62,56,60,43,71
SID20134852,Sem_8,44,42,85,59,52,84,90
SID20134870,Sem_1,91,51,54,70,93,76,
SID20134870,Sem_2,55,47,46,77,62,95,79
SID20134870,Sem_3,,92,95,69,60,80,77
SID20134870,Sem_4,49,80,48,89,92,68,63
SID20134870,Sem_5,83,52,52,91,68,93,44
SID20134870,Sem_6,42,,43,74,88,46,56
SID20134870,Sem_7,84,62,69,49,40,89,43
SID20134870,Sem_8,45,98,97,69,72,92,99
SID20134889,Sem_1,66,71,50,79,61,44,77
SID20134889,Sem_2,93,62,87,97,74,67,76
SID20134889,Sem_3,57,57,50,82,87,58,60
SID20134889,Sem_4,56,89,56,51,57,83,76
SID20134889,Sem_5,94,61,80,82,76,51,73
SID20134889,Sem_6,,85,94,81,48,81,77
SID20134889,Sem_7,92,45,74,67,76,73,91
SID20134889,Sem_8,40,55,95,83,43,76,61
SID20134891,Sem_1,70,91,91,78,47,41,74
SID20134891,Sem_2,41,61,82,85,65,44,96
SID20134891,Sem_3,69,89,46,71,59,63,48
SID20134891,Sem_4,89,65,93,61,68,64,45
SID20134891,Sem_5,88,92,27,75,77,42,53
SID20134891,Sem_6,53,93,94,48,85,76,53
SID20134891,Sem_7,44,99,74,61,55,86,50
SID20134891,Sem_8,81,88,68,,98,73,62
SID20134894,Sem_1,86,97,55,92,95,86,78
SID20134894,Sem_2,79,55,70,91,43,,90
SID20134894,Sem_3,53,94,89,62,60,,56
SID20134894,Sem_4,90,97,83,94,71,78,53
SID20134894,Sem_5,40,40,51,73,52,47,70
SID20134894,Sem_6,83,88,26,70,75,78,67
SID20134894,Sem_7,70,94,79,88,59,86,91
SID20134894,Sem_8,97,95,58,59,61,97,64
SID20134899,Sem_1,77,91,52,82,43,61,89
SID20134899,Sem_2,90,73,83,71,41,44,71
SID20134899,Sem_3,64,85,91,86,40,79,74
SID20134899,Sem_4,,99,77,73,,91,40
SID20134899,Sem_5,79,83,90,48,56,89,96
SID20134899,Sem_6,96,95,42,80,,41,40
SID20134899,Sem_7,76,55,60,71,56,43,45
SID20134899,Sem_8,98,82,74,50,63,97,73
SID20134900,Sem_1,91,98,43,48,79,44,43
